pitcher,player_name,Pitches,Whiff,xWhiff,In_Whiff,IZ.Pitches,IZ.Swing,IZ.xSwing,IZ,OOZ.Pitches,OOZ.Swing,OOZ.xSwing,OOZ,xwOBA,wOBA,In_wOBA,Command,S_ERA
424144,Oliver Perez,360,0.07778,0.09662,-0.014430469,194,0.62371,0.69015,-0.034464416,139,0.23022,0.30646,-0.026851954,0.3478,0.2709,-0.011575751,-3.691395948,3.9712
425794,Adam Wainwright,1307,0.10176,0.11309,-0.014178654,638,0.62382,0.62703,0.002114596,323,0.25697,0.33676,-0.022856492,0.3381,0.2995,-0.008082779,2.881896095,3.8293
425844,Zack Greinke,1717,0.09959,0.11116,-0.007906512,756,0.60053,0.65642,-0.035632739,562,0.25089,0.30218,0.006151701,0.3326,0.3019,-0.002322147,1.193076638,3.902
430935,Cole Hamels,52,0.11538,0.10679,0.001149674,22,0.68182,0.65965,-0.003028246,23,0.17391,0.30999,-0.03721097,0.3307,0.2929,-0.002307733,1.182707136,3.9205
433589,Yusmeiro Petit,421,0.11876,0.09547,0.022696019,212,0.74057,0.66813,0.058261688,115,0.33913,0.30716,0.048303557,0.3395,0.3045,-0.004715152,-1.567734843,3.7673
434378,Justin Verlander,73,0.12329,0.12841,-0.002388689,39,0.66667,0.66483,0.010729737,14,0.28571,0.32823,0.002695485,0.3298,0.2667,-0.000211046,3.518848939,3.967
434671,Anibal Sanchez,1325,0.10038,0.11243,-0.016268888,599,0.69449,0.66792,0.007584902,514,0.26265,0.30931,-0.019235644,0.327,0.397,0.015694778,1.836031665,5.3158
435522,Neil Walker,14,0,0.11799,-0.009391182,3,0.66667,0.48886,0.005641273,9,0.33333,0.19578,0.012673824,0.3352,0.2333,-0.002015877,5.649117589,3.8173
444468,Hector Rondon,492,0.08333,0.10663,-0.0151029,233,0.64807,0.66047,-0.01319093,128,0.20312,0.29707,-0.041542103,0.3334,0.4244,0.017770076,0.347237337,5.4313
445213,Brandon Kintzler,485,0.05979,0.09187,-0.026804194,236,0.58475,0.64578,-0.056610921,164,0.34146,0.34447,0.018356381,0.3373,0.3108,-0.007309463,0.547118541,3.9829
445276,Kenley Jansen,754,0.13926,0.10235,0.033982437,380,0.66316,0.67897,-0.003757385,287,0.30314,0.31315,0.037169048,0.3438,0.2491,-0.010705029,-1.904399185,2.8639
445926,Jesse Chavez,335,0.04478,0.08624,-0.027267626,170,0.62353,0.6859,-0.030185855,81,0.20988,0.28168,-0.015536951,0.3397,0.3715,0.002423408,-3.950980974,5.0824
446321,Ross Detwiler,409,0.12958,0.0922,0.022956366,199,0.71357,0.64981,0.039462218,160,0.24375,0.23697,0.0220665,0.34,0.3606,0.003324924,-3.211404878,4.2641
446372,Corey Kluber,18,0.05556,0.09187,-0.005213292,7,0.57143,0.72285,-0.011998429,6,0.16667,0.21289,-0.001348338,0.3326,0.2333,-0.001360199,-6.099101895,4.6228
448179,Rich Hill,786,0.06361,0.09749,-0.036868573,389,0.58098,0.66067,-0.073050733,364,0.25549,0.24911,0.021008459,0.3482,0.2737,-0.020570138,-4.081179314,3.7552
448281,Sean Doolittle,157,0.09554,0.10741,-0.008892752,87,0.86207,0.66245,0.083142527,69,0.26087,0.29404,-0.000485039,0.341,0.3477,0.001116683,-0.887202291,4.9558
448855,Junior Guerra,473,0.12474,0.10901,0.015505116,212,0.68396,0.67716,0.005665615,141,0.29787,0.31582,0.007533425,0.3282,0.2829,-0.013013592,1.144998061,2.998
450172,Edinson Volquez,108,0.10185,0.10594,0.000936526,55,0.50909,0.65396,-0.044885283,40,0.25,0.29665,0.003983059,0.3399,0.3019,-0.004505474,-0.398894878,3.655
450203,Charlie Morton,1185,0.11477,0.10464,0.011888364,635,0.67087,0.6744,-0.017926548,263,0.24335,0.31614,-0.028623743,0.3426,0.3212,-0.001853568,-1.235239342,3.8012
451584,Wade Davis,119,0.06723,0.09967,-0.013727082,56,0.66071,0.67224,0.002576351,27,0.18519,0.27758,-0.010191421,0.3402,0.5771,0.011537282,-2.369686989,5.328
452657,Jon Lester,1385,0.06931,0.09591,-0.034139402,609,0.68637,0.64251,0.024387401,488,0.23975,0.25749,-0.010471638,0.3298,0.3395,-0.004109734,-0.442464615,4.8931
453172,Jared Hughes,517,0.1354,0.10112,0.026359857,192,0.61458,0.59982,-0.003671727,193,0.39896,0.33381,0.079861684,0.3247,0.3648,0.001109424,4.936174631,3.1035
453178,Ian Kennedy,306,0.09804,0.09812,-0.003856375,168,0.68452,0.67822,0.000257419,85,0.32941,0.34309,0.012105452,0.3411,0.4931,0.022650756,-0.947231695,5.5696
453192,Andrew Miller,260,0.13462,0.09765,0.023738183,126,0.64286,0.64463,0.005364661,94,0.23404,0.26506,0.016713968,0.3339,0.2655,-0.008775696,-0.765000822,3.1877
453265,Tony Watson,366,0.12295,0.12479,-0.002364192,151,0.60265,0.70652,-0.0551507,133,0.27068,0.35406,-0.006124994,0.3245,0.3237,0.002266907,2.911663867,3.7942
453268,Daniel Bard,492,0.12398,0.0896,0.030324806,265,0.67925,0.67139,0.010121701,164,0.22561,0.25273,0.004907581,0.3374,0.2864,-0.009640232,-3.53899155,3.2501
453281,Wade LeBlanc,367,0.10354,0.11491,-0.008915122,182,0.61538,0.63276,-0.00970764,91,0.14286,0.2727,-0.053576376,0.3334,0.3835,0.003494901,1.569895172,4.4246
453284,Blake Parker,419,0.10979,0.11942,-0.005215409,175,0.66857,0.69562,-0.025898727,124,0.25806,0.33369,-0.024146299,0.3239,0.3065,0.001304794,2.406119922,4.0291
453286,Max Scherzer,1592,0.14887,0.11523,0.029155985,783,0.71648,0.67225,0.024462058,485,0.27629,0.3569,-0.040861101,0.3362,0.33,0.012580247,1.948440332,4.1996
453343,Mark Melancon,548,0.10401,0.11327,-0.011622761,267,0.61423,0.61965,-0.006370642,153,0.24837,0.32251,-0.034684682,0.3353,0.26,-0.017576676,3.213277764,3.1782
453562,Jake Arrieta,780,0.07051,0.10126,-0.026689973,358,0.62291,0.62723,-0.018709814,204,0.28922,0.29041,0.012280719,0.328,0.3803,0.002385875,1.950541104,4.6259
453943,Todd Frazier,13,0,0.05481,-0.007621518,3,0.66667,0.71077,-0.002500823,8,0.375,0.14,0.020206729,0.2963,0,-0.002320394,-5.605805436,4.6164
455119,Chris Martin,559,0.1288,0.11308,0.011965793,289,0.72318,0.69412,0.014992358,195,0.34872,0.33443,0.028794713,0.3398,0.1902,-0.023481414,-0.411321252,2.6523
456124,Erik Kratz,59,0.01695,0.10693,-0.029795327,27,0.74074,0.67257,0.005654358,22,0.5,0.24903,0.056303191,0.3273,0.5118,0.004822362,-0.694201319,5.1393
456501,Johnny Cueto,1561,0.07495,0.12859,-0.041601728,713,0.66339,0.67333,-0.000536735,575,0.25913,0.3455,-0.024422643,0.3264,0.3357,-0.004049257,4.176734164,4.57
456701,Homer Bailey,186,0.10215,0.12319,-0.010164914,95,0.68421,0.6481,0.011750708,48,0.33333,0.26608,0.030066625,0.336,0.2793,-0.006627423,1.031222709,3.9679
457915,Javy Guerra,351,0.11111,0.11137,-0.002432343,188,0.73404,0.6932,0.011328747,105,0.20952,0.29928,-0.035502281,0.3471,0.3872,0.002097488,-2.649306744,4.6374
457918,J.A. Happ,1189,0.10177,0.1047,-0.005958688,585,0.71282,0.66375,0.025834002,430,0.2093,0.2847,-0.04416333,0.3345,0.3089,-0.010928906,-0.49860038,3.9081
458676,Josh Lindblom,1031,0.11639,0.10965,-0.000129336,447,0.6443,0.65795,-0.018995622,336,0.27976,0.29602,0.005094663,0.3259,0.3246,0.002375956,1.800803723,4.0294
458677,Justin Wilson,480,0.10208,0.08309,0.013773545,230,0.66087,0.69403,-0.027233676,208,0.3125,0.28891,0.035799518,0.3465,0.3,-0.002452155,-5.37628746,3.9421
458681,Lance Lynn,1757,0.11098,0.09298,0.027084407,901,0.71476,0.68174,0.035405831,583,0.31218,0.31397,0.040725528,0.341,0.3299,0.000228423,-2.406526934,3.8893
458708,Josh Tomlin,737,0.10719,0.10235,0.005151586,370,0.68378,0.63452,0.031378786,175,0.24571,0.34141,-0.035530493,0.339,0.3388,0.004019174,1.618041703,4.3366
459429,Jake McGee,489,0.17996,0.09149,0.064553888,294,0.78571,0.71556,0.062264916,158,0.27848,0.29849,0.020756322,0.3584,0.3004,0.010614928,-7.070882796,4.1506
460077,Drew Butera,62,0.06452,0.09013,-0.01269605,30,0.66667,0.50675,0.032876416,26,0.46154,0.24577,0.052698831,0.3356,0.4688,0.005415597,3.857354691,4.5652
461325,Tyler Clippard,518,0.12741,0.10432,0.016190452,242,0.71074,0.71323,-0.006742849,173,0.3237,0.29724,0.044787302,0.3327,0.2333,-0.012722513,-2.082459414,3.1524
461829,Gio Gonzalez,689,0.11176,0.12855,-0.021385609,264,0.58712,0.64206,-0.03747631,262,0.21374,0.28699,-0.041915561,0.3188,0.4042,0.014036742,4.935711053,4.8617
465657,Joakim Soria,552,0.08514,0.09954,-0.001538557,263,0.70722,0.67359,0.036140326,156,0.21795,0.32879,-0.046012731,0.3346,0.2774,-0.010547885,-0.083453665,3.8531
467008,Pedro Strop,67,0.1194,0.12039,-0.000207634,21,0.52381,0.55843,-0.003860061,20,0.2,0.31286,-0.012919937,0.306,0.3786,-0.000466286,10.59304728,3.2645
467100,Ivan Nova,284,0.09507,0.09619,-0.004341971,126,0.74603,0.635,0.050243046,110,0.27273,0.28906,0.017980086,0.3304,0.3625,-0.002850805,0.768337406,4.2928
468504,Jhoulys Chacin,92,0,0.11961,-0.050898183,47,0.53191,0.65783,-0.045078906,29,0.24138,0.29299,-0.005963354,0.345,0.3729,-0.000189779,-0.24043113,5.0896
471911,Carlos Carrasco,1442,0.15187,0.12643,0.01934049,694,0.67867,0.65023,0.022049351,333,0.27628,0.33488,-0.018552545,0.3246,0.2912,-0.004173487,4.960419402,3.212
472610,Luis Garcia,266,0.09398,0.11021,-0.002157917,117,0.5812,0.61777,-0.026320152,80,0.2625,0.34803,-0.007715525,0.3248,0.4123,0.009006944,5.344683641,4.1317
474463,Brett Anderson,964,0.09025,0.10854,-0.018779151,439,0.65148,0.61954,0.027476517,314,0.24522,0.28114,-0.005398576,0.3314,0.3481,0.00415079,2.147025196,4.8018
475054,Chaz Roe,159,0.08805,0.10991,-0.011520781,82,0.54878,0.64257,-0.043204791,23,0.26087,0.26312,-0.000651516,0.3372,0.3385,0.000756913,-0.149375231,4.2303
475479,David Phelps,420,0.11667,0.10193,0.005284285,194,0.64433,0.66637,-0.030348375,161,0.31056,0.31755,0.015438028,0.3397,0.3745,0.019058621,-0.645101454,4.959
476454,Dellin Betances,324,0.07407,0.09672,-0.016371103,149,0.4698,0.6073,-0.088365077,93,0.09677,0.19,-0.027159906,0.328,0.37,-0.002895476,-0.560962623,3.9461
476594,Robert Stock,357,0.10364,0.10267,0.000235525,167,0.73653,0.6501,0.04285848,97,0.2268,0.30348,-0.018306455,0.3303,0.3761,0.000400732,1.110723374,4.3361
477132,Clayton Kershaw,1649,0.13584,0.1293,0.009834865,868,0.69355,0.65539,0.047103448,586,0.31058,0.34231,0.009897355,0.348,0.2728,-0.011783233,1.74235896,3.3787
488748,Ryan Buchter,125,0.104,0.10659,-0.002702993,71,0.71831,0.68185,0.019698473,45,0.11111,0.25062,-0.03442863,0.3563,0.3621,-0.000248669,-5.377880019,4.7792
488984,Tommy Hunter,541,0.09612,0.10031,-0.003967044,248,0.59274,0.63401,-0.037705768,117,0.2735,0.28719,0.014357315,0.3338,0.3033,-0.003830874,0.613089573,3.7538
489119,Wade Miley,374,0.10963,0.12203,-0.01730416,155,0.63226,0.66047,-0.016853406,153,0.30719,0.33392,0.005255351,0.3275,0.3097,-0.007384127,3.664998579,3.7427
489265,Sergio Romo,502,0.11753,0.13235,-0.012856266,184,0.56522,0.60097,-0.026767244,112,0.41964,0.34763,0.080625882,0.3147,0.3369,-5.42E-05,9.504297312,3.4453
489334,Craig Stammen,596,0.09899,0.10702,0.00037579,288,0.59028,0.61754,-0.009352916,135,0.37778,0.325,0.060375033,0.3311,0.3442,0.000853861,3.456695231,3.7971
489446,Kirby Yates,101,0.18812,0.10662,0.032729579,48,0.6875,0.6558,0.004162821,33,0.21212,0.32762,-0.019938853,0.331,0.408,0.005768125,1.820328739,3.6127
491624,Cesar Valdez,274,0.12774,0.13632,-0.0042055,141,0.62411,0.69336,-0.03918843,37,0.35135,0.36915,0.008042305,0.3292,0.1737,-0.020595866,4.256444255,2.5274
493603,Adam Ottavino,495,0.09293,0.10648,-0.01452572,265,0.56981,0.6572,-0.07717065,123,0.13821,0.27695,-0.072026628,0.3415,0.3368,0.000949136,-1.320091955,4.2872
500610,Deolis Guerra,130,0.15385,0.11281,0.018168777,57,0.68421,0.64882,0.009178262,48,0.4375,0.35797,0.041263268,0.3239,0.4292,0.006755176,4.626486586,3.7436
500779,Jose Quintana,311,0.11254,0.11958,-0.012644053,133,0.66917,0.68758,-0.013498875,116,0.17241,0.25422,-0.045387116,0.329,0.3021,0.00127878,-0.350933883,4.513
501303,Ehire Adrianza,18,0.05556,0.11121,-0.012315166,9,0.66667,0.61827,0.002395555,7,0.42857,0.13612,0.024030881,0.3415,0.54,0.00098164,-3.387409859,4.7532
501381,Michael Pineda,634,0.14669,0.14655,-0.002146559,303,0.74587,0.68302,0.046304535,121,0.28099,0.38616,-0.043396465,0.3319,0.2728,-0.015281863,5.716033331,3.1883
501593,Luis Avilan,162,0.12963,0.15389,-0.01447076,57,0.54386,0.65966,-0.046368721,47,0.2766,0.41844,-0.041725076,0.3127,0.3859,0.005736833,11.19582438,3.6827
501625,Jose Alvarez,129,0.12403,0.08767,0.01770531,49,0.67347,0.68653,-0.003215303,58,0.32759,0.23452,0.038344426,0.3199,0.325,-0.000520089,-2.332618336,3.8447
501789,Will Harris,459,0.13943,0.11359,0.014583721,211,0.71564,0.65371,0.024073092,160,0.3375,0.32782,0.016310357,0.3312,0.3443,0.001612066,2.497888653,3.82
501985,Mike Minor,1246,0.10995,0.11113,0.004935893,613,0.6509,0.67004,-0.00755893,570,0.2807,0.33681,-0.006742237,0.3457,0.3006,-0.006967456,-0.316976418,3.6382
502026,Jeremy Jeffress,453,0.09934,0.12536,-0.020484466,217,0.63134,0.66975,-0.029826484,111,0.2973,0.3978,-0.042018919,0.3296,0.2457,-0.016869318,5.141222915,3.1427
502043,Kyle Gibson,1414,0.09335,0.12946,-0.020416054,596,0.61409,0.63944,-0.007842262,439,0.27107,0.3234,8.51E-05,0.3225,0.3717,0.00699789,5.670818202,4.5105
502154,Zack Britton,486,0.1214,0.07235,0.033204663,176,0.67045,0.59658,0.040632366,178,0.23596,0.2173,0.027120864,0.3238,0.2453,-0.019371177,-0.777755681,2.5656
502171,Alex Cobb,972,0.09774,0.11266,-0.016454679,480,0.6125,0.63138,-0.019074651,333,0.36336,0.33814,0.043643526,0.3336,0.344,-0.00550179,3.358658608,3.8018
502179,Paolo Espino,220,0.10909,0.12456,-0.013208911,108,0.72222,0.6649,0.0241415,58,0.17241,0.35619,-0.056099668,0.335,0.3722,0.006990121,3.244986408,4.7753
502188,Jeff Samardzija,344,0.05814,0.09866,-0.025080746,181,0.69061,0.63797,0.036332084,117,0.19658,0.2343,0.005339329,0.3392,0.4045,0.001437218,-2.084307711,5.1769
502202,Brad Boxberger,483,0.10973,0.10987,-0.001107226,236,0.69492,0.6893,-0.010766908,146,0.25342,0.33101,-0.031288691,0.3378,0.3162,-0.006784824,-0.284358721,3.7922
502239,Trevor Cahill,607,0.11038,0.12182,-0.005524238,254,0.52756,0.64955,-0.082907335,141,0.21277,0.32759,-0.040545449,0.3212,0.2693,-0.01039199,4.873370549,2.8818
502578,Aaron Barrett,31,0,0.07317,-0.013616286,14,0.42857,0.52078,-0.008914194,12,0.08333,0.13861,-0.008749661,0.3178,0.4,-0.00121249,1.189266743,4.2606
502624,Chase Anderson,769,0.12744,0.10853,0.015733291,359,0.67967,0.70776,-0.027306113,264,0.27652,0.31836,-0.022512453,0.3377,0.3782,0.019609616,-1.581790313,4.8793
502706,Derek Holland,917,0.11123,0.12033,-0.024229635,456,0.61184,0.63273,-0.018943329,410,0.25366,0.31257,-0.036992248,0.3384,0.3958,0.01922048,2.49507424,5.5127
502748,Brad Peacock,75,0.09333,0.09844,-0.000410984,34,0.58824,0.66376,-0.012690777,18,0.11111,0.257,-0.014129918,0.3276,0.3433,0.00052962,-0.851808323,4.202
503285,Darren O'Day,432,0.13889,0.12026,0.010391691,195,0.58462,0.63564,-0.03532903,137,0.27007,0.26784,0.011397766,0.3261,0.2921,-0.002717703,2.844424942,3.32
503569,Rafael Dolis,534,0.11236,0.10572,0.002362871,222,0.61712,0.67123,-0.042762627,189,0.24868,0.27108,0.009548735,0.3205,0.2727,-0.01128143,0.923829108,3.1433
504379,Juan Nicasio,46,0.06522,0.11456,-0.009086464,18,0.66667,0.604,0.012207683,15,0.13333,0.33311,-0.022503462,0.3303,0.7,0.008436877,5.075222572,4.5121
506433,Yu Darvish,1510,0.13113,0.09412,0.032657997,836,0.64354,0.65812,-0.003530616,314,0.25796,0.30771,-0.002723355,0.345,0.2757,-0.007724906,-2.039584003,3.1132
516969,Kelvin Herrera,37,0.16216,0.09193,0.015477408,15,0.66667,0.65822,0.00201367,16,0.25,0.23491,0.008725128,0.3386,0.5091,0.005611955,-3.461817021,4.3887
517008,Alex Colome,487,0.14784,0.06704,0.05619236,203,0.69951,0.62298,0.046700426,138,0.27536,0.25727,0.032219884,0.3339,0.2297,-0.025343903,-2.71158766,1.8864
518397,Scott Alexander,253,0.09091,0.06792,0.01055119,116,0.65517,0.64278,0.011453542,119,0.16807,0.21253,0.002911067,0.3385,0.3429,-0.00804546,-5.527911104,3.9662
518489,Ryan Brasier,526,0.15019,0.12575,0.017614377,269,0.73234,0.66728,0.041753558,154,0.27273,0.32316,-0.007856672,0.3396,0.3184,-0.000638803,1.576827242,3.8222
518516,Madison Bumgarner,832,0.06971,0.09695,-0.016241005,396,0.69444,0.65203,0.035436486,370,0.26757,0.29126,0.012346521,0.3403,0.3687,0.001946144,-1.318518189,4.927
518553,Steve Cishek,487,0.11704,0.11249,0.002149786,225,0.61333,0.66479,-0.038345486,145,0.22069,0.22307,0.018997687,0.333,0.3471,0.00130794,-1.482477556,4.0604
518586,Charlie Culberson,2,0,0.14518,-0.001777403,1,1,0.39257,0.005402453,NA,NA,NA,NA,0.3107,0,-0.001231171,NA,NA
518617,Jake Diekman,555,0.16577,0.10552,0.051224607,272,0.64706,0.68198,-0.022607265,253,0.22925,0.27596,-0.001243659,0.3375,0.2233,-0.019072208,-1.939139291,1.9347
518633,Danny Duffy,1228,0.11156,0.11756,-0.010358104,618,0.66343,0.66277,0.000501545,473,0.24524,0.29316,-0.022812155,0.3419,0.3478,0.002208042,-0.174506475,4.5533
518649,Brett Eibner,102,0.09804,0.08045,0.002468386,46,0.78261,0.59778,0.043764112,27,0.2963,0.29749,0.004077956,0.3508,0.6032,0.017054301,-1.724122887,5.4254
518693,Sam Freeman,95,0.08421,0.10263,-0.005751308,46,0.63043,0.63721,-0.006242342,33,0.27273,0.27763,0.009582855,0.3363,0.2619,-0.00441776,0.018668877,3.9911
518715,Cory Gearrin,30,0.13333,0.11663,0.001297161,12,0.75,0.66426,0.003337522,13,0.15385,0.24493,-0.014099,0.3397,0.2,-0.004123525,-1.436120385,4.0398
518748,Justin Grimm,136,0.11765,0.11549,-0.00313592,57,0.54386,0.61259,-0.026901114,34,0.14706,0.27356,-0.028362651,0.3163,0.5788,0.01619046,5.069398372,4.5949
518774,Matt Harvey,299,0.0602,0.10845,-0.03023722,155,0.64516,0.63671,0.00856948,64,0.20312,0.23892,0.003421053,0.3367,0.5988,0.029702804,-0.66584977,6.6051
518813,Greg Holland,542,0.12915,0.12832,-0.0033547,258,0.61628,0.62972,-0.019628107,178,0.19101,0.27935,-0.045204944,0.3328,0.243,-0.012395915,3.162787807,3.2168
518858,Nate Jones,483,0.15114,0.11438,0.025062352,248,0.73387,0.67776,0.051119501,92,0.17391,0.29091,-0.036144015,0.3328,0.4204,0.017739148,0.163088452,4.8707
518876,Merrill Kelly,473,0.09514,0.1064,-0.002299547,233,0.64378,0.65464,0.00276994,132,0.31061,0.38706,-0.000565325,0.3416,0.2927,-0.003843961,2.05882738,3.8391
518886,Craig Kimbrel,399,0.14035,0.1019,0.018919501,185,0.57297,0.64059,-0.051114459,101,0.22772,0.2882,-0.015441298,0.3258,0.2799,0.000695714,1.67424432,3.3468
519008,T.J. McFarland,450,0.06,0.10566,-0.033105313,190,0.67368,0.60998,0.044887514,173,0.20809,0.24742,0.006607863,0.33,0.4073,0.006597814,1.519355894,5.4054
519141,Drew Pomeranz,516,0.1376,0.10139,0.036400866,250,0.692,0.70455,-0.000113417,243,0.23045,0.24804,0.020576477,0.3389,0.2557,-0.007956658,-4.34002034,3.1954
519144,Rick Porcello,1151,0.05995,0.10001,-0.033698994,593,0.6914,0.64409,0.025711131,370,0.31892,0.30061,0.048556073,0.3402,0.3591,0.004073836,-0.405737033,5.2844
519151,Ryan Pressly,578,0.1782,0.1347,0.03666362,291,0.6323,0.64506,-0.002680517,102,0.17647,0.24509,-0.012672155,0.3285,0.3007,0.004345713,2.653854495,3.3294
519293,Will Smith,510,0.16471,0.11383,0.039906676,235,0.71915,0.65485,0.047516672,244,0.32377,0.29242,0.038897339,0.3381,0.3049,-0.000828819,0.390658312,3.3775
519326,Hunter Strickland,76,0.10526,0.10651,-0.002900028,41,0.73171,0.61894,0.027410958,18,0.33333,0.29354,0.00974352,0.3363,0.3947,0.004032363,1.641598932,4.4536
519381,Pat Venditte,55,0.18182,0.09284,0.022743647,29,0.65517,0.61783,-0.002067106,14,0.07143,0.17528,-0.010000687,0.3453,0.2,-0.004362775,-4.365063505,3.7334
519393,Marcus Walden,301,0.07309,0.08535,-0.009739671,143,0.77622,0.62455,0.080502946,71,0.16901,0.26432,-0.040462744,0.3335,0.5494,0.023561908,-0.912644063,6.2554
519443,Brandon Workman,522,0.10728,0.11061,-0.002616479,246,0.65854,0.63346,0.007203926,211,0.16114,0.24069,-0.037274083,0.3363,0.4291,0.015235104,-0.221282139,5.1571
519455,Jordan Zimmermann,126,0.07143,0.11348,-0.01466511,60,0.75,0.6291,0.038831204,47,0.23404,0.33658,-0.016853835,0.3436,0.3909,0.006331852,2.00519149,4.915
520980,Pedro Baez,478,0.15063,0.13534,0.011099164,209,0.69378,0.68017,0.00703232,210,0.32857,0.32369,0.037471453,0.327,0.233,-0.020126268,3.723308115,2.4719
521230,Liam Hendriks,598,0.17559,0.11428,0.053548974,298,0.74832,0.69055,0.044893529,182,0.37363,0.32019,0.073810355,0.3365,0.2211,-0.004130007,-0.085338299,2.8667
521655,Wilmer Font,457,0.08096,0.09857,-0.013497019,233,0.69957,0.68864,0.001979179,160,0.33125,0.31778,0.033096205,0.3392,0.4411,0.012046154,-1.843945166,5.2616
523253,Logan Forsythe,27,0,0.10511,-0.017202203,12,0.75,0.50473,0.022150731,13,0.53846,0.26324,0.047838938,0.3323,0.4167,0.000424919,6.264652655,4.1411
523260,Joe Kelly,296,0.10473,0.13481,-0.016682158,130,0.56923,0.62065,-0.030847925,88,0.29545,0.30128,0.008699946,0.3313,0.3285,-0.005958644,5.007820694,3.6176
527048,Martin Perez,1323,0.08541,0.10941,-0.022105629,617,0.66126,0.66466,-0.01518459,576,0.22222,0.29032,-0.048011551,0.3308,0.3491,-0.003279619,0.587561483,4.3946
527054,Julio Teheran,707,0.06506,0.10777,-0.030331258,316,0.63924,0.65457,-0.005541838,257,0.28405,0.27972,0.036917937,0.3368,0.4351,0.011418353,-0.312922986,5.4458
528748,Humberto Castellanos,207,0.09179,0.10657,-0.004455478,110,0.7,0.65523,0.033274536,58,0.18966,0.26982,-0.006970214,0.3435,0.3716,0.002545501,-1.733745898,4.7291
532077,Roberto Osuna,55,0.14545,0.1069,0.013652915,32,0.6875,0.67829,0.008566781,17,0.23529,0.25533,0.008446579,0.3385,0.2125,-0.003957282,-2.419069936,3.8496
533167,Matt Shoemaker,581,0.1222,0.1239,-0.004477211,305,0.69836,0.66858,0.015340139,168,0.31548,0.3213,0.030019745,0.3389,0.3066,-0.006550427,1.405744915,3.8307
534910,Jesse Hahn,447,0.0962,0.10913,-0.016360189,205,0.54634,0.65602,-0.074375172,110,0.27273,0.31522,-0.011787179,0.3326,0.1515,-0.02956602,1.422841096,2.36
541640,Erasmo Ramirez,258,0.0969,0.0942,0.003146209,131,0.67939,0.62528,0.025144261,76,0.21053,0.2907,-0.015556741,0.3356,0.2071,-0.021161166,0.304686293,3.0291
542585,Jose Cisnero,611,0.1473,0.11333,0.021002734,278,0.7518,0.69005,0.041987041,190,0.24211,0.29098,-0.016394352,0.3277,0.2545,-0.014669901,0.283725728,3.0755
542881,Tyler Anderson,1254,0.09171,0.09824,0.001291566,574,0.6446,0.6445,0.015447045,461,0.2039,0.27799,-0.012406971,0.3321,0.3409,-0.002574798,-0.055396175,4.0807
542882,Matt Andriese,620,0.10323,0.1267,-0.011482875,307,0.6645,0.68932,-0.010780938,155,0.22581,0.3764,-0.053091553,0.3331,0.2624,-0.012501891,3.234807826,3.4503
542888,Shawn Armstrong,256,0.12891,0.08728,0.025820383,119,0.73109,0.6741,0.029543575,69,0.28986,0.35516,-0.011651147,0.336,0.2095,-0.0122587,-0.596429675,3.0955
542914,Anthony Bass,551,0.11252,0.1064,0.003244795,234,0.63675,0.64307,-0.01128111,106,0.21698,0.30101,-0.024276044,0.3204,0.2633,-0.01675639,3.138704072,2.8485
542947,Richard Bleier,293,0.06826,0.08993,-0.012876664,143,0.67133,0.60366,0.026990279,120,0.34167,0.28527,0.050990679,0.3408,0.2158,-0.021406987,-0.042101901,3.3569
542960,Brad Brach,364,0.1044,0.10346,-0.001437883,126,0.6746,0.64795,0.010739866,130,0.32308,0.34334,0.011486459,0.3175,0.3698,-0.005961572,4.358664685,3.5475
543022,Tyler Chatwood,368,0.11957,0.08253,0.017879276,168,0.64881,0.62181,0.012895626,78,0.30769,0.33414,-0.003142425,0.3275,0.3463,0.005229415,1.934615687,3.9484
543037,Gerrit Cole,2010,0.15224,0.12356,0.024477513,964,0.67116,0.67279,-0.012530065,539,0.29314,0.32665,0.006221742,0.3278,0.303,0.007396314,2.991541779,3.6797
543056,Danny Coulombe,68,0.04412,0.08349,-0.010247997,38,0.68421,0.61921,0.018093911,30,0.03333,0.15146,-0.01828849,0.3463,0.3235,-0.002684734,-6.101708677,4.8508
543101,Anthony DeSclafani,752,0.08777,0.11977,-0.025463879,344,0.65698,0.63635,0.00986523,237,0.21097,0.25846,-0.005354681,0.3329,0.3977,0.006968424,1.484114295,5.0686
543118,Oliver Drake,231,0.13853,0.12365,0.011535513,124,0.73387,0.70133,0.005501183,84,0.20238,0.33848,-0.059955,0.3434,0.2944,-0.010487567,-0.219367294,3.4081
543135,Nathan Eovaldi,840,0.13571,0.10786,0.02004557,452,0.74115,0.68488,0.034274486,198,0.31313,0.32459,0.014959864,0.3425,0.3428,0.007966818,-1.151138725,4.4019
543208,Sam Gaviglio,67,0.01493,0.11506,-0.031721444,24,0.58333,0.58778,-0.0014864,17,0.11765,0.28378,-0.018520578,0.324,0.4059,-0.002712441,5.296556421,4.3145
543219,Sean Gilmartin,99,0.11111,0.11033,0.003522213,46,0.63043,0.59368,0.018953961,32,0.09375,0.31574,-0.043972022,0.3346,0.4708,0.005645531,4.008159408,4.2107
543243,Sonny Gray,1311,0.10603,0.11872,-0.014608618,574,0.58014,0.65941,-0.062258516,308,0.24026,0.29948,-0.012302349,0.3315,0.2868,-0.010385235,1.802924878,3.4273
