pitcher,Pitches,Whiff,xWhiff,In_Whiff,IZ.Pitches,IZ.Swing,IZ.xSwing,IZ,OOZ.Pitches,OOZ.Swing,OOZ.xSwing,OOZ,xwOBA,wOBA,In_wOBA,Command,Season,S_ERA,player_name
430935,2294,0.11901,0.1076,0.00878871,1090,0.68073,0.6643,0.015747066,829,0.27492,0.31276,-0.017295278,0.3364,0.3151,-0.005078554,-0.142416857,2019,3.944,Cole Hamels
431148,2932,0.103,0.09069,0.015056171,1425,0.66596,0.65224,0.012276519,1093,0.30591,0.27317,0.019755333,0.338,0.3066,-0.00656317,-2.431299717,2015,3.379,Scott Kazmir
431148,2391,0.09536,0.09129,0.002655478,1153,0.63747,0.65608,-0.015318328,944,0.26898,0.26688,0.00016106,0.3354,0.3352,0.007545098,-2.415688962,2016,4.567,Scott Kazmir
431162,385,0.05195,0.09735,-0.028349597,174,0.59195,0.6461,-0.026501046,146,0.25592,0.27994,-0.018254851,0.3302,0.4668,0.00940276,0.241031943,2015,4.87,Tim Stauffer
432934,1986,0.09466,0.1142,-0.010960943,941,0.64293,0.64062,0.001267037,648,0.2823,0.28526,-0.007511829,0.3308,0.2843,-0.01542477,1.353088587,2015,3.177,Chris Young
432934,1678,0.11144,0.11873,-0.004400365,767,0.65841,0.63019,0.022007452,580,0.27223,0.27864,-0.004770788,0.3292,0.401,0.02881012,1.389226056,2016,5.822,Chris Young
432934,536,0.11381,0.11731,-0.006891716,233,0.71674,0.62381,0.04839113,195,0.32013,0.29532,0.025715968,0.3296,0.4357,0.01272871,2.422769755,2017,5.106,Chris Young
433579,2889,0.09,0.10737,-0.009423388,1464,0.67213,0.65445,0.014319392,980,0.28,0.29499,-0.019143556,0.3393,0.352,0.008256696,-0.842870074,2015,4.712,John Danks
433579,387,0.0801,0.10573,-0.019903633,193,0.59585,0.64836,-0.033277719,142,0.21649,0.29305,-0.04900876,0.3364,0.4085,0.004359543,-0.034443207,2016,4.681,John Danks
433584,1317,0.06378,0.1068,-0.034986347,579,0.61658,0.64326,-0.018765381,425,0.29539,0.28088,0.00852967,0.3238,0.3371,-3.81E-04,2.678616967,2015,4.26,Roberto Hernandez
433585,400,0.0925,0.10922,-0.008198751,168,0.64881,0.64998,-0.001983318,150,0.28017,0.28948,-0.006842473,0.328,0.369,0.003366874,1.184261059,2015,4.138,Jeff Francis
433586,906,0.10375,0.09483,0.006724327,404,0.59901,0.61461,-0.024774892,306,0.30279,0.26437,0.018004244,0.3279,0.3041,-2.96E-04,0.550946206,2015,3.45,Santiago Casilla
433586,947,0.10876,0.09683,0.005605354,403,0.65261,0.63459,0.001466392,302,0.30331,0.27096,0.021920705,0.3241,0.3094,-6.19E-04,0.765650127,2016,3.81,Santiago Casilla
433586,1018,0.11493,0.09087,0.021359389,486,0.65844,0.64271,0.005670861,314,0.27068,0.24847,0.024170156,0.3308,0.3377,-4.64E-04,-1.440310794,2017,3.724,Santiago Casilla
433586,499,0.09018,0.09778,-0.007410031,209,0.62679,0.61955,3.68E-04,165,0.24138,0.23538,0.014708503,0.3179,0.2626,-0.009945959,1.380475954,2018,3.465,Santiago Casilla
433587,3016,0.10743,0.11282,0.002798883,1337,0.62079,0.64292,-0.012796429,1096,0.33651,0.29345,0.032507464,0.3284,0.3027,-0.001489343,2.329796805,2015,3.397,Felix Hernandez
433587,2411,0.09706,0.11328,-0.012349711,1067,0.64667,0.63437,0.004126679,774,0.31696,0.29682,0.013965399,0.3277,0.3267,-0.007817002,3.303892521,2016,3.681,Felix Hernandez
433587,1381,0.09486,0.11855,-0.019745013,661,0.6475,0.6431,-9.67E-04,408,0.30833,0.32842,-0.005921341,0.3343,0.3514,0.006210424,4.035836012,2017,4.629,Felix Hernandez
433587,2551,0.08193,0.11048,-0.028986512,1203,0.64256,0.62522,0.001935261,706,0.26929,0.28408,0.001756529,0.3302,0.3521,0.001357699,2.709934276,2018,4.527,Felix Hernandez
433587,1216,0.08635,0.10635,-0.017371548,586,0.62287,0.62818,-0.001307614,314,0.25238,0.29328,-0.019328214,0.336,0.3965,0.008872189,0.977976491,2019,5.098,Felix Hernandez
433589,1113,0.09883,0.1052,-0.009409454,559,0.67263,0.61739,0.033133296,306,0.31769,0.29089,0.006018654,0.3388,0.3154,0.001248569,0.946546813,2015,4.23,Yusmeiro Petit
433589,968,0.08678,0.10511,-0.014511509,497,0.68008,0.6232,0.037383332,268,0.28662,0.30399,-0.018792598,0.3377,0.3283,0.00196737,1.341201563,2016,4.659,Yusmeiro Petit
433589,1332,0.10736,0.10042,0.008045666,618,0.69579,0.66008,0.022072152,395,0.29412,0.30641,-0.00070351,0.3343,0.2509,-0.010948395,1.338884794,2017,3.399,Yusmeiro Petit
433589,1308,0.08945,0.10176,-0.011775143,651,0.70046,0.65606,0.02759569,385,0.29376,0.3054,-0.000457033,0.3391,0.2821,-0.004567472,0.559852426,2018,4.153,Yusmeiro Petit
433589,1137,0.11434,0.09468,0.016741755,537,0.71508,0.65991,0.037893617,349,0.29667,0.29909,0.012212228,0.3359,0.2507,-0.017440987,0.523696541,2019,3.093,Yusmeiro Petit
434137,255,0.0902,0.11792,-0.015254545,125,0.672,0.64127,0.012799939,69,0.25385,0.28591,-0.022454038,0.3336,0.2961,-0.001934378,0.713312797,2015,4.116,Logan Kensing
434378,2135,0.09977,0.11242,-0.004605572,1079,0.67192,0.65883,0.014621908,702,0.28788,0.30573,-0.021589993,0.3373,0.287,-0.008086478,0.070207566,2015,3.566,Justin Verlander
434378,3620,0.12155,0.11332,0.006610324,1784,0.67825,0.65893,0.009719218,1230,0.32571,0.31286,0.006304733,0.3346,0.2754,-0.008298505,1.066881479,2016,3.403,Justin Verlander
434378,3385,0.10694,0.11264,-0.00371236,1709,0.68461,0.67361,-0.002213154,1017,0.29535,0.3158,-8.14E-03,0.3385,0.2966,-0.009426959,0.014725512,2017,3.697,Justin Verlander
434378,3412,0.14478,0.11807,0.023165187,1857,0.6769,0.67786,-0.009914691,839,0.30868,0.33351,-0.007902096,0.3408,0.263,-8.24E-04,0.684946746,2018,3.279,Justin Verlander
434378,3176,0.16184,0.13144,0.026134293,1641,0.67703,0.67297,0.00507932,786,0.35309,0.35009,0.025287109,0.3345,0.2592,-0.005703801,2.579193271,2019,3.143,Justin Verlander
434442,756,0.10317,0.10261,0.00158656,314,0.63057,0.63099,-0.005903097,315,0.26697,0.24223,0.009316103,0.3221,0.315,-0.001004544,1.676725297,2015,3.58,J. P. Howell
434442,882,0.08957,0.09954,-0.011011239,408,0.56863,0.60972,-0.028288681,367,0.25316,0.25191,0.00078094,0.3318,0.3267,1.14E-04,1.185457797,2016,4.114,J. P. Howell
434442,191,0.0733,0.08738,-0.010956734,74,0.55405,0.55022,-0.001977848,81,0.23932,0.22012,0.007337402,0.3252,0.4192,0.001731126,3.12410181,2017,4.249,J. P. Howell
434538,2946,0.14528,0.11471,0.025706376,1206,0.63018,0.63629,-0.015718896,1269,0.3092,0.2879,0.004703531,0.3231,0.2944,-0.00148965,2.799038731,2015,2.866,Francisco Liriano
434538,2715,0.11308,0.10759,0.002014318,1157,0.6102,0.62814,-0.019189906,1089,0.28562,0.28017,-0.000986509,0.328,0.355,0.011240081,1.596880889,2016,4.442,Francisco Liriano
434538,1740,0.0954,0.10262,-0.008316726,775,0.61161,0.62336,-0.018279343,706,0.24352,0.28097,-0.020470363,0.3292,0.3668,0.006799639,1.235873778,2017,4.548,Francisco Liriano
434538,2260,0.10044,0.10654,-0.007223755,967,0.62771,0.60902,0.006455052,892,0.25754,0.27071,-0.008315261,0.3257,0.3523,0.003756376,2.646281146,2018,4.231,Francisco Liriano
434538,1132,0.13869,0.11023,0.021313984,520,0.67885,0.64626,0.012190947,485,0.29575,0.28062,0.02060463,0.3322,0.3293,-0.006065359,0.769849865,2019,3.464,Francisco Liriano
434622,3055,0.08085,0.09767,-0.008601685,1440,0.58403,0.63479,-0.040201263,1020,0.2644,0.27463,-0.010626383,0.3355,0.3259,0.001492845,0.231754112,2015,3.86,Ubaldo Jimenez
434622,2414,0.08202,0.10432,-0.017751689,1188,0.58418,0.64191,-0.047308119,761,0.25693,0.27284,-0.012272713,0.334,0.3498,0.003060302,0.460775029,2016,4.33,Ubaldo Jimenez
434622,2379,0.08239,0.10135,-0.019026381,1146,0.63525,0.64188,-0.014443696,660,0.22709,0.26071,-0.015184683,0.3327,0.3824,0.018453544,0.710363857,2017,5.476,Ubaldo Jimenez
434628,2714,0.1087,0.10913,-0.001622595,1308,0.65138,0.63998,0.002003247,768,0.30939,0.28188,0.011679293,0.3314,0.3203,0.009934059,0.735311952,2015,4.367,Jason Hammel
434628,2544,0.10299,0.10692,-0.006529925,1265,0.62688,0.61933,-9.14E-04,646,0.29633,0.27197,0.015693454,0.334,0.3171,-0.006898605,0.624991054,2016,3.772,Jason Hammel
434628,2953,0.09482,0.11229,-0.01469158,1511,0.66446,0.62902,0.026242961,822,0.28988,0.29563,0.016512644,0.3372,0.3405,-9.12E-04,1.137119529,2017,4.455,Jason Hammel
434628,2070,0.09372,0.1113,-0.014308377,1056,0.66193,0.61989,0.025827561,607,0.30769,0.29714,0.020093698,0.3371,0.3758,0.012706224,1.502059349,2018,5.027,Jason Hammel
434643,1594,0.05709,0.1011,-0.035447791,762,0.5958,0.6378,-0.033513536,655,0.24639,0.28462,-0.032372418,0.3372,0.3562,0.005801362,-0.542906287,2015,4.882,Wandy Rodriguez
434665,394,0.08376,0.08867,-0.005679168,188,0.73404,0.64681,0.03307474,97,0.2233,0.23652,-0.009643451,0.3314,0.3505,8.66E-04,-0.963527087,2015,4.297,Nick Masset
434671,2532,0.094,0.10834,-0.012135933,1246,0.62119,0.63359,-0.015753795,770,0.29005,0.30396,-0.025253404,0.3377,0.3345,0.007842255,1.0138182,2015,4.426,Anibal Sanchez
434671,2577,0.09197,0.10669,-0.014539354,1291,0.65995,0.64417,0.008448173,892,0.27138,0.29966,-0.036551713,0.3376,0.3647,0.018827075,0.487323501,2016,5.506,Anibal Sanchez
434671,1796,0.098,0.10853,-0.011603297,923,0.6533,0.6439,-5.24E-04,561,0.24628,0.30011,-0.033002822,0.3405,0.3916,0.024739389,0.62827093,2017,5.766,Anibal Sanchez
434671,2127,0.10531,0.10695,-0.004071697,1001,0.64535,0.65094,-0.009212343,710,0.28952,0.30097,0.007768122,0.3308,0.2812,-0.008668283,2.2581745,2018,3.375,Anibal Sanchez
434671,2641,0.1011,0.1066,-0.010520808,1218,0.67734,0.65651,0.002605913,941,0.31834,0.29896,0.016480666,0.3279,0.3146,-0.009892708,2.144566117,2019,3.809,Anibal Sanchez
434672,439,0.14579,0.12296,0.01535002,163,0.60736,0.6577,-0.0331248,158,0.28986,0.32189,-0.027712018,0.3216,0.2649,-0.005011305,4.350373681,2016,2.95,Chris Smith
434672,926,0.08207,0.11519,-0.030868126,379,0.67546,0.66713,-0.005958914,346,0.22669,0.27433,-0.032945498,0.3226,0.3918,0.007750102,2.307999769,2017,5.116,Chris Smith
434718,1027,0.13242,0.11278,0.015326988,404,0.68564,0.66886,0.009379932,345,0.32745,0.28602,0.024927027,0.3133,0.2726,-0.004528183,3.290865691,2015,2.991,Huston Street
434718,401,0.08728,0.10857,-0.011128487,169,0.66272,0.64863,0.010776202,155,0.33621,0.29415,0.022798311,0.3206,0.4087,0.007287737,2.208060955,2016,4.584,Huston Street
435043,1053,0.11111,0.10815,0.004920811,435,0.61379,0.63085,-0.012419127,363,0.31877,0.278,0.021422604,0.3302,0.3163,9.39E-05,2.184293334,2015,3.462,Zach Duke
435043,1013,0.1076,0.0999,0.009947614,476,0.58193,0.63406,-0.03075741,357,0.27188,0.27387,-2.33E-03,0.3389,0.2825,-0.009546718,-0.369333546,2016,3.177,Zach Duke
435043,276,0.11594,0.10335,0.011363151,138,0.61594,0.62674,-0.01347799,88,0.31159,0.28262,0.022397199,0.3398,0.2764,-0.005461144,0.076678186,2017,3.475,Zach Duke
435043,913,0.10405,0.11569,-0.013145808,417,0.68106,0.62851,0.027119924,265,0.25202,0.28752,-0.022571549,0.3259,0.3265,9.46E-04,3.201540138,2018,4.242,Zach Duke
435043,389,0.07712,0.10034,-0.015997474,167,0.58683,0.6052,-0.006362993,160,0.25225,0.27459,-0.000538836,0.3304,0.3475,-0.003859076,1.802639986,2019,4.264,Zach Duke
435044,185,0.07568,0.10486,-0.013466883,98,0.7449,0.70374,0.015080851,59,0.22989,0.28667,-0.022837781,0.3372,0.3956,0.003013775,-2.98595013,2015,4.663,Scott Baker
435045,251,0.15936,0.11255,0.026892094,121,0.58678,0.58903,-0.002584535,77,0.38462,0.3184,0.017692716,0.3345,0.3333,0.00119359,4.585749619,2015,2.875,Sergio Santos
435221,367,0.11717,0.09189,0.014772415,193,0.63212,0.62602,-0.002204698,104,0.34483,0.31455,0.007633731,0.3456,0.3761,0.007519342,0.633107037,2015,3.852,Brandon McCarthy
435221,670,0.07612,0.08646,-0.011090267,335,0.62985,0.65101,-0.013632266,233,0.23284,0.25362,-0.015916548,0.3417,0.3049,-0.005504819,-3.850683975,2016,4.274,Brandon McCarthy
435221,1442,0.0846,0.09559,-0.012274608,731,0.64022,0.64342,-0.012837223,459,0.29255,0.29131,0.008712326,0.3432,0.302,-0.011617546,-0.987319942,2017,3.797,Brandon McCarthy
435221,1194,0.07621,0.09611,-0.023741437,662,0.66012,0.64781,0.001999045,320,0.24436,0.29336,-0.028284887,0.3502,0.3613,0.007473581,-2.659199635,2018,5.208,Brandon McCarthy
435400,801,0.06242,0.08669,-0.021235825,421,0.74584,0.68447,0.032193099,290,0.27105,0.2649,-0.002008169,0.3411,0.2918,-0.003852463,-4.157286824,2015,4.637,Jason Motte
435400,462,0.07576,0.08838,-0.011999252,234,0.72222,0.6921,0.005780611,135,0.29386,0.25092,0.019208859,0.3392,0.4083,0.009104426,-3.557507597,2016,5.177,Jason Motte
435400,651,0.07988,0.0707,0.01117659,283,0.67845,0.64965,0.013049236,204,0.29076,0.23491,0.046948456,0.3353,0.3085,-0.009519699,-2.629375174,2017,3.648,Jason Motte
444436,671,0.08793,0.09441,-0.002926539,320,0.66562,0.64359,0.017637623,251,0.2963,0.2703,0.011969826,0.3337,0.3104,-0.002473619,-1.455020811,2015,3.965,Ryan Webb
444436,292,0.08904,0.1104,-0.010549038,148,0.58784,0.64564,-0.026676164,87,0.28472,0.31373,-0.011374582,0.3368,0.4,0.005469303,1.104268182,2016,4.382,Ryan Webb
444446,280,0.10357,0.08733,0.010867437,124,0.66129,0.61274,0.016623338,100,0.24359,0.24311,-0.002213467,0.3325,0.3921,0.001896944,-0.502556434,2015,3.83,Collin Balester
444468,1074,0.1108,0.10446,0.005067189,527,0.69639,0.64538,0.023359022,310,0.29616,0.2725,0.010605169,0.3331,0.2658,-0.006104281,-0.202543075,2015,3.552,Hector Rondon
444468,785,0.10955,0.10155,0.007080713,415,0.6506,0.63938,0.00357555,194,0.24865,0.28687,-0.023810489,0.3389,0.2812,-0.00133643,-0.509829816,2016,3.935,Hector Rondon
444468,998,0.11924,0.11073,0.007469212,487,0.69405,0.66458,0.01047439,264,0.29354,0.31299,-0.001136225,0.3337,0.3132,0.002555438,1.12997527,2017,4.125,Hector Rondon
444468,987,0.13374,0.10594,0.01963249,500,0.678,0.6544,0.008288826,249,0.2731,0.29674,-0.008969796,0.3336,0.3008,-3.38E-04,1.980456761,2018,3.456,Hector Rondon
444468,971,0.09887,0.10837,-0.012026254,473,0.68076,0.64673,0.02146528,236,0.27912,0.28615,0.004442402,0.3318,0.3364,-0.003233516,2.174668491,2019,4.338,Hector Rondon
444520,1028,0.10117,0.10312,0.001541013,471,0.72611,0.63296,0.068588807,361,0.28187,0.28329,-0.007536098,0.3338,0.3458,0.003431435,0.38309595,2015,4.365,Craig Breslow
444520,210,0.08095,0.10286,-0.01048076,112,0.72321,0.62593,0.038992983,68,0.23469,0.25105,-0.003199528,0.3432,0.3786,0.001904763,-1.426528017,2016,4.771,Craig Breslow
444520,593,0.05734,0.08437,-0.020100314,291,0.62199,0.64739,-0.018769373,208,0.24834,0.28738,-0.020975132,0.3443,0.3557,-0.001954528,-3.085120507,2017,4.687,Craig Breslow
444857,1764,0.07143,0.09883,-0.0185623,824,0.64684,0.65484,-0.001420145,547,0.28191,0.27527,0.003552261,0.3365,0.3294,-0.003461871,-0.564048647,2015,4.125,Scott Feldman
444857,1308,0.07339,0.09924,-0.019808749,630,0.63492,0.66149,-0.02012129,395,0.24041,0.2674,-0.023343717,0.3341,0.3481,0.004951858,-0.948352503,2016,4.807,Scott Feldman
444857,1770,0.08475,0.10415,-0.024156507,874,0.62815,0.66625,-0.046553305,475,0.24888,0.29181,-0.034338804,0.3374,0.3652,0.00565706,-0.138201006,2017,4.805,Scott Feldman
444935,458,0.11354,0.08822,0.017354506,231,0.74459,0.6766,0.034284392,199,0.27313,0.23807,0.011203483,0.3455,0.3351,0.002058067,-5.529262543,2015,4.187,Nick Hagadone
445060,665,0.09323,0.1116,-0.008009608,318,0.63836,0.64831,-0.006631116,159,0.28242,0.25374,0.011945109,0.3239,0.3767,0.008052543,0.75662169,2015,4.385,Ricky Nolasco
445060,3074,0.09271,0.1114,-0.016260304,1447,0.65791,0.64468,0.006148255,758,0.28888,0.28466,-0.003038169,0.3301,0.3227,-0.004650227,1.083400264,2016,4.181,Ricky Nolasco
445060,2976,0.11022,0.11548,-0.005445267,1338,0.70179,0.65225,0.031681928,841,0.25641,0.28245,-0.011351145,0.3246,0.3637,0.00949381,2.696729865,2017,4.763,Ricky Nolasco
445163,604,0.06954,0.09061,-0.018274088,304,0.69079,0.64268,0.015398608,155,0.24667,0.27433,-0.02306162,0.3384,0.2979,-0.002473968,-1.819708551,2015,4.395,Casey Janssen
445170,279,0.10394,0.101,-3.41E-04,138,0.71014,0.69008,0.008974166,92,0.26241,0.29722,-0.017947092,0.3373,0.3653,9.25E-04,-2.642365623,2015,4.168,Todd Redmond
445197,986,0.12475,0.10749,0.018607847,489,0.66667,0.66671,-0.007612971,417,0.25553,0.29518,-0.032547952,0.3432,0.3145,1.14E-04,-1.42392312,2015,3.513,Mike Dunn
445197,718,0.11978,0.09607,0.018059752,381,0.71654,0.65894,0.028521122,297,0.30861,0.27578,0.019252699,0.3474,0.3189,-0.002003356,-3.290992778,2016,3.954,Mike Dunn
445197,878,0.10023,0.1085,-0.006247912,432,0.63194,0.63287,-0.012439384,345,0.20179,0.26254,-0.026173867,0.3395,0.325,-0.002937078,-0.443218179,2017,4.108,Mike Dunn
445197,338,0.0858,0.10495,-0.008327875,150,0.67333,0.6199,0.019516118,146,0.20745,0.27704,-0.016875427,0.3368,0.4238,0.002303738,1.176323754,2018,4.334,Mike Dunn
445197,301,0.10631,0.11206,-0.003306887,142,0.65493,0.63619,0.005488246,129,0.28931,0.30012,0.00790547,0.3445,0.3493,0.001138525,-0.225589226,2019,4.444,Mike Dunn
445213,828,0.07005,0.07694,-0.0063132,388,0.56701,0.63605,-0.046117696,323,0.33636,0.27492,0.02980216,0.3393,0.3204,-7.09E-04,-2.462387748,2016,4.063,Brandon Kintzler
445213,1109,0.05771,0.09219,-0.029795047,559,0.62791,0.65691,-0.034000117,339,0.27818,0.28955,-0.000785474,0.339,0.2861,-0.016958188,-1.158167415,2017,3.764,Brandon Kintzler
445213,978,0.07362,0.08683,-0.016130779,474,0.63502,0.65734,-0.028771064,346,0.28373,0.28189,0.005027366,0.3382,0.3413,-0.00106411,-1.718554289,2018,4.239,Brandon Kintzler
445213,855,0.07836,0.09741,-0.016913455,412,0.62379,0.66294,-0.035551597,291,0.27991,0.31124,-0.008490233,0.3376,0.2926,-0.007598925,0.119922757,2019,4.019,Brandon Kintzler
445276,795,0.16604,0.10435,0.049319699,460,0.72826,0.65862,0.03381269,248,0.32537,0.32879,-0.012406103,0.3524,0.2298,-0.0022869,-1.721989492,2015,2.902,Kenley Jansen
445276,1001,0.16983,0.10269,0.056071383,580,0.73966,0.69397,0.026709813,351,0.31591,0.3023,0.011080496,0.3492,0.1912,-0.012156744,-3.760389895,2016,2.538,Kenley Jansen
445276,997,0.18255,0.10496,0.064268563,561,0.68271,0.69102,-0.016753303,337,0.37844,0.32941,0.047709507,0.3486,0.2224,-0.00343894,-1.758954925,2017,2.462,Kenley Jansen
445276,1140,0.13509,0.09327,0.032367563,597,0.71524,0.68307,0.009655175,432,0.2965,0.28132,0.01998717,0.3432,0.2837,-0.002001298,-3.6104845,2018,3.472,Kenley Jansen
445276,1049,0.15825,0.10244,0.047117185,533,0.69606,0.69604,-0.007798359,412,0.35853,0.31015,0.04536572,0.3432,0.3043,0.002220902,-2.751851625,2019,3.448,Kenley Jansen
445590,754,0.07162,0.10483,-0.027202174,322,0.63354,0.61698,0.010074178,306,0.37269,0.30295,0.036481176,0.3321,0.3526,0.004670927,2.082769303,2015,4.59,Eric Stults
445612,617,0.07131,0.11256,-0.03622603,308,0.69156,0.68717,-0.010071263,222,0.2589,0.30913,-0.037825753,0.3367,0.3183,-0.001351286,0.021609685,2015,4.574,Dale Thayer
445926,2543,0.08691,0.09446,-0.00646021,1135,0.64846,0.65284,-0.008071828,832,0.26207,0.29332,-0.038114708,0.3339,0.3241,0.002979644,0.313683036,2015,4.122,Jesse Chavez
445926,1123,0.08994,0.09323,-6.10E-04,531,0.742,0.68703,0.036294313,354,0.26182,0.27303,-0.011031618,0.3349,0.3329,0.006434645,-2.117453301,2016,4.868,Jesse Chavez
445926,2291,0.08119,0.10853,-0.02386801,1032,0.67442,0.64485,0.020510028,542,0.25099,0.29228,-0.023782241,0.3283,0.3576,0.013170467,3.510413098,2017,5.29,Jesse Chavez
445926,1477,0.10427,0.09237,0.009337228,776,0.67397,0.66108,-9.36E-04,364,0.29244,0.30858,-0.004831723,0.3451,0.2841,-0.004717919,-0.932114203,2018,3.597,Jesse Chavez
445926,1306,0.06355,0.08577,-0.019480649,606,0.65842,0.64997,-0.002768333,322,0.23143,0.27122,-0.016490132,0.3341,0.3451,0.004380857,-0.342531188,2019,5.005,Jesse Chavez
445968,458,0.07642,0.08685,-0.004098311,226,0.59292,0.61654,-0.008964765,193,0.21121,0.25521,-0.017616541,0.3457,0.4179,0.005354368,-2.874352071,2016,4.672,Dana Eveland
446099,1070,0.10187,0.10349,-0.00234861,523,0.69025,0.67083,4.15E-04,283,0.19927,0.26144,-0.059641461,0.3371,0.3198,-0.001511277,-2.007053171,2015,4.039,John Axford
446099,1193,0.10645,0.09212,0.012125211,570,0.65614,0.6541,-0.003157315,396,0.2488,0.25559,-0.007264876,0.3364,0.3253,-0.004079634,-2.165826043,2016,3.72,John Axford
446099,473,0.07188,0.10296,-0.024467284,210,0.58571,0.65485,-0.043885264,119,0.25475,0.29617,-2.68E-02,0.3337,0.3963,0.002386018,1.120964365,2017,4.512,John Axford
446099,915,0.08743,0.09188,-0.008307709,448,0.61607,0.64878,-0.036297578,254,0.2334,0.24281,0.000525266,0.3345,0.3338,6.30E-04,-1.622005323,2018,4.116,John Axford
446185,123,0.08943,0.08276,0.006276611,61,0.63934,0.62883,0.009723927,50,0.30645,0.24964,0.016139708,0.3424,0.4379,0.002216616,-2.99349003,2016,4.348,Logan Ondrusek
446321,1169,0.07271,0.08668,-0.012439996,547,0.66179,0.65946,0.001393527,444,0.24277,0.24455,-0.006677273,0.3331,0.4229,0.013886384,-3.160556103,2015,5.209,Ross Detwiler
446321,832,0.0625,0.09371,-0.028019326,420,0.6881,0.65771,0.016242018,296,0.24757,0.25103,-0.016046038,0.3366,0.3661,-0.00129029,-2.837737064,2016,5.023,Ross Detwiler
446321,1081,0.07031,0.09648,-0.025029564,554,0.67329,0.67252,-0.002231595,431,0.26565,0.28916,-0.004231721,0.3482,0.3971,0.005958205,-3.892280509,2019,5.506,Ross Detwiler
446372,3249,0.12896,0.11209,0.018226619,1646,0.66343,0.65105,0.00690566,931,0.34248,0.31609,0.012756485,0.3368,0.2862,-0.001168265,0.569791242,2015,3.375,Corey Kluber
446372,3142,0.12667,0.11152,0.017156013,1521,0.65483,0.64515,0.00708284,922,0.32079,0.29446,0.014948179,0.3321,0.2832,-0.01152146,1.167372463,2016,3.015,Corey Kluber
446372,2937,0.15594,0.11122,0.040780895,1496,0.63837,0.66663,-0.035740477,712,0.33449,0.29477,0.045295919,0.3358,0.2452,-0.014946335,0.837560519,2017,2.164,Corey Kluber
446372,3077,0.12155,0.10208,0.015079468,1484,0.63814,0.65481,-0.026520827,800,0.33647,0.29012,0.049510991,0.334,0.2782,-0.006320721,0.696990637,2018,3.111,Corey Kluber
446372,611,0.12275,0.09992,0.013611673,261,0.659,0.65062,-0.004789257,160,0.33143,0.27557,0.042061248,0.3294,0.3705,0.005841415,0.952653982,2019,4.2,Corey Kluber
446399,809,0.15204,0.11566,0.031987618,378,0.65079,0.65747,-0.005910748,400,0.32947,0.27927,0.032598637,0.3343,0.2521,-0.00301203,0.211135708,2015,2.844,Brett Cecil
446399,566,0.12191,0.11026,0.008977195,304,0.60526,0.64515,-0.026624298,238,0.30153,0.27867,0.012526379,0.3418,0.3292,0.004960184,-0.742564522,2016,4.028,Brett Cecil
446399,975,0.13641,0.10913,0.022540905,470,0.71064,0.64926,0.035237013,424,0.34851,0.31314,0.038502803,0.3392,0.3066,-0.001414584,0.619787958,2017,3.673,Brett Cecil
446399,569,0.08612,0.11315,-0.025395825,285,0.67368,0.62668,0.013969687,231,0.24296,0.30141,-0.027126143,0.3398,0.3915,8.62E-04,0.882521717,2018,4.652,Brett Cecil
446899,954,0.08281,0.0893,-0.005358081,381,0.67454,0.60211,0.035970595,399,0.35253,0.25964,0.065281625,0.3227,0.241,-0.015391563,1.69193033,2015,3.082,Brad Ziegler
446899,1033,0.1181,0.09428,0.016645894,426,0.67136,0.59305,0.046970777,376,0.35091,0.25838,0.061029323,0.3145,0.3072,-0.001703199,3.796726222,2016,3.503,Brad Ziegler
446899,696,0.08477,0.09459,-0.009057256,309,0.71197,0.60691,0.056265583,239,0.29974,0.26458,0.031487148,0.324,0.3317,-0.002171643,1.551297926,2017,4.409,Brad Ziegler
446899,1064,0.10056,0.08386,0.009049196,479,0.71816,0.56579,0.093750974,323,0.2906,0.23715,0.047921261,0.3291,0.3114,-0.004417954,1.061158184,2018,3.914,Brad Ziegler
